Player,Total Blinks,Average Blinks/Min,Longest No Blink (s)
1,17,15.84,9

Blink Log:
Timestamp,Player
2025-08-09 00:13:55.336843,1
2025-08-09 00:13:58.767175,1
2025-08-09 00:14:03.376141,1
2025-08-09 00:14:12.929299,1
2025-08-09 00:14:19.784844,1
2025-08-09 00:14:21.658599,1
2025-08-09 00:14:23.009050,1
2025-08-09 00:14:24.815388,1
2025-08-09 00:14:27.003250,1
2025-08-09 00:14:28.801194,1
2025-08-09 00:14:34.411169,1
2025-08-09 00:14:34.692726,1
2025-08-09 00:14:37.032936,1
2025-08-09 00:14:44.240581,1
2025-08-09 00:14:52.623598,1
2025-08-09 00:14:53.162774,1
2025-08-09 00:14:55.954069,1
